subject	activity	timefreq	acceleration	instrument	jerk	magnitude	variable	axis	count	average
26	STANDING	time	body	accelerometer	NA	NA	std	X	152	-0.978194360592105
26	STANDING	time	body	accelerometer	NA	NA	std	Y	152	-0.910544313355263
26	STANDING	time	body	accelerometer	NA	NA	std	Z	152	-0.925640297631579
26	STANDING	time	body	accelerometer	NA	magnitude	mean	NA	152	-0.939455403618421
26	STANDING	time	body	accelerometer	NA	magnitude	std	NA	152	-0.932936223223684
26	STANDING	time	body	accelerometer	jerk	NA	mean	X	152	0.0755139462763158
26	STANDING	time	body	accelerometer	jerk	NA	mean	Y	152	0.0113446558065789
26	STANDING	time	body	accelerometer	jerk	NA	mean	Z	152	-0.00474942434971053
26	STANDING	time	body	accelerometer	jerk	NA	std	X	152	-0.971241193092105
26	STANDING	time	body	accelerometer	jerk	NA	std	Y	152	-0.953504720394737
26	STANDING	time	body	accelerometer	jerk	NA	std	Z	152	-0.969452539210526
26	STANDING	time	body	accelerometer	jerk	magnitude	mean	NA	152	-0.968349680394737
26	STANDING	time	body	accelerometer	jerk	magnitude	std	NA	152	-0.957747934802632
26	STANDING	time	gravity	accelerometer	NA	NA	mean	X	152	0.937016384210526
26	STANDING	time	gravity	accelerometer	NA	NA	mean	Y	152	-0.228237655953947
26	STANDING	time	gravity	accelerometer	NA	NA	mean	Z	152	-0.00438298267388158
26	STANDING	time	gravity	accelerometer	NA	NA	std	X	152	-0.987548563486842
26	STANDING	time	gravity	accelerometer	NA	NA	std	Y	152	-0.96469760506579
26	STANDING	time	gravity	accelerometer	NA	NA	std	Z	152	-0.947139370657895
26	STANDING	time	gravity	accelerometer	NA	magnitude	mean	NA	152	-0.939455403618421
26	STANDING	time	gravity	accelerometer	NA	magnitude	std	NA	152	-0.932936223223684
26	STANDING	freq	NA	gyroscope	NA	NA	mean	X	152	-0.923433791447368
26	STANDING	freq	NA	gyroscope	NA	NA	mean	Y	152	-0.943161337236842
26	STANDING	freq	NA	gyroscope	NA	NA	mean	Z	152	-0.943384895131579
26	STANDING	freq	NA	gyroscope	NA	NA	std	X	152	-0.929692978355263
26	STANDING	freq	NA	gyroscope	NA	NA	std	Y	152	-0.936549101776316
26	STANDING	freq	NA	gyroscope	NA	NA	std	Z	152	-0.946332895197368
26	STANDING	freq	NA	gyroscope	NA	magnitude	mean	NA	152	-0.925241890460526
26	STANDING	freq	NA	gyroscope	NA	magnitude	std	NA	152	-0.906439635
26	STANDING	freq	NA	gyroscope	jerk	magnitude	mean	NA	152	-0.957281583552631
26	STANDING	freq	NA	gyroscope	jerk	magnitude	std	NA	152	-0.95557501618421
26	STANDING	freq	body	accelerometer	NA	NA	mean	X	152	-0.9741880625
26	STANDING	freq	body	accelerometer	NA	NA	mean	Y	152	-0.926884968947368
26	STANDING	freq	body	accelerometer	NA	NA	mean	Z	152	-0.944563574802632
26	STANDING	freq	body	accelerometer	NA	NA	std	X	152	-0.980203151710526
26	STANDING	freq	body	accelerometer	NA	NA	std	Y	152	-0.908107098289474
26	STANDING	freq	body	accelerometer	NA	NA	std	Z	152	-0.921615550921053
26	STANDING	freq	body	accelerometer	NA	magnitude	mean	NA	152	-0.943467202697368
26	STANDING	freq	body	accelerometer	NA	magnitude	std	NA	152	-0.937570700526316
26	STANDING	freq	body	accelerometer	jerk	NA	mean	X	152	-0.971630784736842
26	STANDING	freq	body	accelerometer	jerk	NA	mean	Y	152	-0.953550511513158
26	STANDING	freq	body	accelerometer	jerk	NA	mean	Z	152	-0.964785174671053
26	STANDING	freq	body	accelerometer	jerk	NA	std	X	152	-0.973482058223684
26	STANDING	freq	body	accelerometer	jerk	NA	std	Y	152	-0.957032902302632
26	STANDING	freq	body	accelerometer	jerk	NA	std	Z	152	-0.972862324736842
26	STANDING	freq	body	accelerometer	jerk	magnitude	mean	NA	152	-0.958036284276316
26	STANDING	freq	body	accelerometer	jerk	magnitude	std	NA	152	-0.95664166625
26	WALKING	time	NA	gyroscope	NA	NA	mean	X	240	-0.0350368557779583
26	WALKING	time	NA	gyroscope	NA	NA	mean	Y	240	-0.0729888725679167
26	WALKING	time	NA	gyroscope	NA	NA	mean	Z	240	0.08329593037625
26	WALKING	time	NA	gyroscope	NA	NA	std	X	240	-0.504532501875
26	WALKING	time	NA	gyroscope	NA	NA	std	Y	240	-0.326178991719375
26	WALKING	time	NA	gyroscope	NA	NA	std	Z	240	-0.386023405958333
26	WALKING	time	NA	gyroscope	NA	magnitude	mean	NA	240	-0.3028643417125
26	WALKING	time	NA	gyroscope	NA	magnitude	std	NA	240	-0.383837162541667
26	WALKING	time	NA	gyroscope	jerk	NA	mean	X	240	-0.09318176435625
26	WALKING	time	NA	gyroscope	jerk	NA	mean	Y	240	-0.0416574184766667
26	WALKING	time	NA	gyroscope	jerk	NA	mean	Z	240	-0.0490611442747083
26	WALKING	time	NA	gyroscope	jerk	NA	std	X	240	-0.303842438391667
26	WALKING	time	NA	gyroscope	jerk	NA	std	Y	240	-0.479221432458333
26	WALKING	time	NA	gyroscope	jerk	NA	std	Z	240	-0.369128303167083
26	WALKING	time	NA	gyroscope	jerk	magnitude	mean	NA	240	-0.417955548845833
26	WALKING	time	NA	gyroscope	jerk	magnitude	std	NA	240	-0.4468132830625
26	WALKING	time	body	accelerometer	NA	NA	mean	X	240	0.277940755541667
26	WALKING	time	body	accelerometer	NA	NA	mean	Y	240	-0.0172840874598875
26	WALKING	time	body	accelerometer	NA	NA	mean	Z	240	-0.111109192479167
26	WALKING	time	body	accelerometer	NA	NA	std	X	240	-0.307548233279167
26	WALKING	time	body	accelerometer	NA	NA	std	Y	240	0.0598219474945833
26	WALKING	time	body	accelerometer	NA	NA	std	Z	240	-0.378197837291667
26	WALKING	time	body	accelerometer	NA	magnitude	mean	NA	240	-0.178550608670833
26	WALKING	time	body	accelerometer	NA	magnitude	std	NA	240	-0.292540936979167
26	WALKING	time	body	accelerometer	jerk	NA	mean	X	240	0.0778382208617917
26	WALKING	time	body	accelerometer	jerk	NA	mean	Y	240	0.00440674514166667
26	WALKING	time	body	accelerometer	jerk	NA	mean	Z	240	-0.00447268645345833
26	WALKING	time	body	accelerometer	jerk	NA	std	X	240	-0.196847798751667
26	WALKING	time	body	accelerometer	jerk	NA	std	Y	240	-0.0125754804883333
26	WALKING	time	body	accelerometer	jerk	NA	std	Z	240	-0.56312092975
26	WALKING	time	body	accelerometer	jerk	magnitude	mean	NA	240	-0.223805746220833
26	WALKING	time	body	accelerometer	jerk	magnitude	std	NA	240	-0.140653369395167
26	WALKING	time	gravity	accelerometer	NA	NA	mean	X	240	0.947857129541667
26	WALKING	time	gravity	accelerometer	NA	NA	mean	Y	240	-0.224491128445833
26	WALKING	time	gravity	accelerometer	NA	NA	mean	Z	240	-0.0566208335629167
26	WALKING	time	gravity	accelerometer	NA	NA	std	X	240	-0.977607831208333
26	WALKING	time	gravity	accelerometer	NA	NA	std	Y	240	-0.965723615708333
26	WALKING	time	gravity	accelerometer	NA	NA	std	Z	240	-0.953993185375
26	WALKING	time	gravity	accelerometer	NA	magnitude	mean	NA	240	-0.178550608670833
26	WALKING	time	gravity	accelerometer	NA	magnitude	std	NA	240	-0.292540936979167
26	WALKING	freq	NA	gyroscope	NA	NA	mean	X	240	-0.374444666375
26	WALKING	freq	NA	gyroscope	NA	NA	mean	Y	240	-0.351447733755417
26	WALKING	freq	NA	gyroscope	NA	NA	mean	Z	240	-0.293308202920833
26	WALKING	freq	NA	gyroscope	NA	NA	std	X	240	-0.546640263125
26	WALKING	freq	NA	gyroscope	NA	NA	std	Y	240	-0.316658785624583
26	WALKING	freq	NA	gyroscope	NA	NA	std	Z	240	-0.476898528
26	WALKING	freq	NA	gyroscope	NA	magnitude	mean	NA	240	-0.389084366015417
26	WALKING	freq	NA	gyroscope	NA	magnitude	std	NA	240	-0.489140448958333
26	WALKING	freq	NA	gyroscope	jerk	magnitude	mean	NA	240	-0.4683238556625
26	WALKING	freq	NA	gyroscope	jerk	magnitude	std	NA	240	-0.460737946833333
26	WALKING	freq	body	accelerometer	NA	NA	mean	X	240	-0.2493069704125
26	WALKING	freq	body	accelerometer	NA	NA	mean	Y	240	0.026942611865
26	WALKING	freq	body	accelerometer	NA	NA	mean	Z	240	-0.424406185125
26	WALKING	freq	body	accelerometer	NA	NA	std	X	240	-0.333317126795833
26	WALKING	freq	body	accelerometer	NA	NA	std	Y	240	0.00888923683583333
26	WALKING	freq	body	accelerometer	NA	NA	std	Z	240	-0.402732219841667
26	WALKING	freq	body	accelerometer	NA	magnitude	mean	NA	240	-0.223649968636667
26	WALKING	freq	body	accelerometer	NA	magnitude	std	NA	240	-0.445567634916667
26	WALKING	freq	body	accelerometer	jerk	NA	mean	X	240	-0.240427016500875
26	WALKING	freq	body	accelerometer	jerk	NA	mean	Y	240	-0.108026406870338
26	WALKING	freq	body	accelerometer	jerk	NA	mean	Z	240	-0.5373493595
26	WALKING	freq	body	accelerometer	jerk	NA	std	X	240	-0.22346008853875
26	WALKING	freq	body	accelerometer	jerk	NA	std	Y	240	0.0248137400300417
26	WALKING	freq	body	accelerometer	jerk	NA	std	Z	240	-0.587324694291667
26	WALKING	freq	body	accelerometer	jerk	magnitude	mean	NA	240	-0.140533284345667
26	WALKING	freq	body	accelerometer	jerk	magnitude	std	NA	240	-0.148370025448583
27	WALKING	time	NA	gyroscope	NA	NA	mean	X	376	-0.0176163062786702
27	WALKING	time	NA	gyroscope	NA	NA	mean	Y	376	-0.0764776560803191
27	WALKING	time	NA	gyroscope	NA	NA	mean	Z	376	0.0704699833415279
27	WALKING	time	NA	gyroscope	NA	NA	std	X	376	-0.485682244242021
27	WALKING	time	NA	gyroscope	NA	NA	std	Y	376	-0.330097846240027
27	WALKING	time	NA	gyroscope	NA	NA	std	Z	376	-0.32095482974867
27	WALKING	time	NA	gyroscope	NA	magnitude	mean	NA	376	-0.272358742706543
27	WALKING	time	NA	gyroscope	NA	magnitude	std	NA	376	-0.383039940075798
27	WALKING	time	NA	gyroscope	jerk	NA	mean	X	376	-0.106234279234715
27	WALKING	time	NA	gyroscope	jerk	NA	mean	Y	376	-0.0434280576242819
27	WALKING	time	NA	gyroscope	jerk	NA	mean	Z	376	-0.0461818015515425
27	WALKING	time	NA	gyroscope	jerk	NA	std	X	376	-0.399626404931383
27	WALKING	time	NA	gyroscope	jerk	NA	std	Y	376	-0.523160993143883
27	WALKING	time	NA	gyroscope	jerk	NA	std	Z	376	-0.476641813777394
27	WALKING	time	NA	gyroscope	jerk	magnitude	mean	NA	376	-0.478027282731383
27	WALKING	time	NA	gyroscope	jerk	magnitude	std	NA	376	-0.52313933335133
27	WALKING	time	body	accelerometer	NA	NA	mean	X	376	0.274316406196809
27	WALKING	time	body	accelerometer	NA	NA	mean	Y	376	-0.0186990607240691
27	WALKING	time	body	accelerometer	NA	NA	mean	Z	376	-0.107685140824468
27	WALKING	time	body	accelerometer	NA	NA	std	X	376	-0.345225588026862
27	WALKING	time	body	accelerometer	NA	NA	std	Y	376	0.0124306528315426
27	WALKING	time	body	accelerometer	NA	NA	std	Z	376	-0.206449292571729
27	WALKING	time	body	accelerometer	NA	magnitude	mean	NA	376	-0.157057545481117
27	WALKING	time	body	accelerometer	NA	magnitude	std	NA	376	-0.34310943261383
27	WALKING	time	body	accelerometer	jerk	NA	mean	X	376	0.0790986080714628
27	WALKING	time	body	accelerometer	jerk	NA	mean	Y	376	0.0116498938021277
27	WALKING	time	body	accelerometer	jerk	NA	mean	Z	376	-1.87205604015953e-05
27	WALKING	time	body	accelerometer	jerk	NA	std	X	376	-0.366204164376064
27	WALKING	time	body	accelerometer	jerk	NA	std	Y	376	-0.120265752157686
27	WALKING	time	body	accelerometer	jerk	NA	std	Z	376	-0.47540898043
27	WALKING	time	body	accelerometer	jerk	magnitude	mean	NA	376	-0.282134322949681
27	WALKING	time	body	accelerometer	jerk	magnitude	std	NA	376	-0.280038168390426
27	WALKING	time	gravity	accelerometer	NA	NA	mean	X	376	0.915323503085106
27	WALKING	time	gravity	accelerometer	NA	NA	mean	Y	376	-0.190533368218085
27	WALKING	time	gravity	accelerometer	NA	NA	mean	Z	376	-0.123058069701798
27	WALKING	time	gravity	accelerometer	NA	NA	std	X	376	-0.978710065239362
27	WALKING	time	gravity	accelerometer	NA	NA	std	Y	376	-0.965505241037234
27	WALKING	time	gravity	accelerometer	NA	NA	std	Z	376	-0.95657715662234
27	WALKING	time	gravity	accelerometer	NA	magnitude	mean	NA	376	-0.157057545481117
27	WALKING	time	gravity	accelerometer	NA	magnitude	std	NA	376	-0.34310943261383
27	WALKING	freq	NA	gyroscope	NA	NA	mean	X	376	-0.375585490774468
27	WALKING	freq	NA	gyroscope	NA	NA	mean	Y	376	-0.387072494143351
27	WALKING	freq	NA	gyroscope	NA	NA	mean	Z	376	-0.32514210436117
27	WALKING	freq	NA	gyroscope	NA	NA	std	X	376	-0.522876923359043
27	WALKING	freq	NA	gyroscope	NA	NA	std	Y	376	-0.306967109855824
27	WALKING	freq	NA	gyroscope	NA	NA	std	Z	376	-0.384686948013298
27	WALKING	freq	NA	gyroscope	NA	magnitude	mean	NA	376	-0.416835856884761
27	WALKING	freq	NA	gyroscope	NA	magnitude	std	NA	376	-0.469654344125
27	WALKING	freq	NA	gyroscope	jerk	magnitude	mean	NA	376	-0.530356967524388
27	WALKING	freq	NA	gyroscope	jerk	magnitude	std	NA	376	-0.549471225510106
27	WALKING	freq	body	accelerometer	NA	NA	mean	X	376	-0.350471546047872
27	WALKING	freq	body	accelerometer	NA	NA	mean	Y	376	-0.0265562081981117
27	WALKING	freq	body	accelerometer	NA	NA	mean	Z	376	-0.309417977739707
27	WALKING	freq	body	accelerometer	NA	NA	std	X	376	-0.344675470971277
27	WALKING	freq	body	accelerometer	NA	NA	std	Y	376	-0.03263114666875
27	WALKING	freq	body	accelerometer	NA	NA	std	Z	376	-0.215775326225
27	WALKING	freq	body	accelerometer	NA	magnitude	mean	NA	376	-0.298435108377793
27	WALKING	freq	body	accelerometer	NA	magnitude	std	NA	376	-0.472759212234043
27	WALKING	freq	body	accelerometer	jerk	NA	mean	X	376	-0.399618432143617
27	WALKING	freq	body	accelerometer	jerk	NA	mean	Y	376	-0.187887321744335
27	WALKING	freq	body	accelerometer	jerk	NA	mean	Z	376	-0.442361985278936
27	WALKING	freq	body	accelerometer	jerk	NA	std	X	376	-0.388595475366755
27	WALKING	freq	body	accelerometer	jerk	NA	std	Y	376	-0.106727721845904
27	WALKING	freq	body	accelerometer	jerk	NA	std	Z	376	-0.507435160153723
27	WALKING	freq	body	accelerometer	jerk	magnitude	mean	NA	376	-0.267377334003245
27	WALKING	freq	body	accelerometer	jerk	magnitude	std	NA	376	-0.303334254851064
28	WALKING	time	NA	gyroscope	NA	NA	mean	X	382	-0.0255382712731152
28	WALKING	time	NA	gyroscope	NA	NA	mean	Y	382	-0.0769960405538482
28	WALKING	time	NA	gyroscope	NA	NA	mean	Z	382	0.0884443865344241
28	WALKING	time	NA	gyroscope	NA	NA	std	X	382	-0.376164904479581
28	WALKING	time	NA	gyroscope	NA	NA	std	Y	382	-0.343242903106571
28	WALKING	time	NA	gyroscope	NA	NA	std	Z	382	-0.309820458359948
28	WALKING	time	NA	gyroscope	NA	magnitude	mean	NA	382	-0.222046012481126
28	WALKING	time	NA	gyroscope	NA	magnitude	std	NA	382	-0.309294984069634
28	WALKING	time	NA	gyroscope	jerk	NA	mean	X	382	-0.0932815564824607
28	WALKING	time	NA	gyroscope	jerk	NA	mean	Y	382	-0.041989161750733
28	WALKING	time	NA	gyroscope	jerk	NA	mean	Z	382	-0.0608206758569372
28	WALKING	time	NA	gyroscope	jerk	NA	std	X	382	-0.30891863882644
28	WALKING	time	NA	gyroscope	jerk	NA	std	Y	382	-0.448885358983246
28	WALKING	time	NA	gyroscope	jerk	NA	std	Z	382	-0.438338626436911
28	WALKING	time	NA	gyroscope	jerk	magnitude	mean	NA	382	-0.401223834248168
28	WALKING	time	NA	gyroscope	jerk	magnitude	std	NA	382	-0.419766343173927
28	WALKING	time	body	accelerometer	NA	NA	mean	X	382	0.276856644319372
28	WALKING	time	body	accelerometer	NA	NA	mean	Y	382	-0.0178115633793534
28	WALKING	time	body	accelerometer	NA	NA	mean	Z	382	-0.110867647
28	WALKING	time	body	accelerometer	NA	NA	std	X	382	-0.294823145142435
28	WALKING	time	body	accelerometer	NA	NA	std	Y	382	-0.0288498762823822
28	WALKING	time	body	accelerometer	NA	NA	std	Z	382	-0.20916767743089
28	WALKING	time	body	accelerometer	NA	magnitude	mean	NA	382	-0.142369196376492
28	WALKING	time	body	accelerometer	NA	magnitude	std	NA	382	-0.326484759130236
28	WALKING	time	body	accelerometer	jerk	NA	mean	X	382	0.0783624562127749
28	WALKING	time	body	accelerometer	jerk	NA	mean	Y	382	0.0151737189839045
28	WALKING	time	body	accelerometer	jerk	NA	mean	Z	382	-0.00505104939992147
28	WALKING	time	body	accelerometer	jerk	NA	std	X	382	-0.233293012033901
28	WALKING	time	body	accelerometer	jerk	NA	std	Y	382	-0.106677332238725
28	WALKING	time	body	accelerometer	jerk	NA	std	Z	382	-0.373145274893456
28	WALKING	time	body	accelerometer	jerk	magnitude	mean	NA	382	-0.193152502330628
28	WALKING	time	body	accelerometer	jerk	magnitude	std	NA	382	-0.173208698311518
28	WALKING	time	gravity	accelerometer	NA	NA	mean	X	382	0.929468760863874
28	WALKING	time	gravity	accelerometer	NA	NA	mean	Y	382	-0.207345157829843
28	WALKING	time	gravity	accelerometer	NA	NA	mean	Z	382	-0.0275928897172775
28	WALKING	time	gravity	accelerometer	NA	NA	std	X	382	-0.975541161020942
28	WALKING	time	gravity	accelerometer	NA	NA	std	Y	382	-0.965064571701571
28	WALKING	time	gravity	accelerometer	NA	NA	std	Z	382	-0.950117304947644
28	WALKING	time	gravity	accelerometer	NA	magnitude	mean	NA	382	-0.142369196376492
28	WALKING	time	gravity	accelerometer	NA	magnitude	std	NA	382	-0.326484759130236
28	WALKING	freq	NA	gyroscope	NA	NA	mean	X	382	-0.245235643722513
28	WALKING	freq	NA	gyroscope	NA	NA	mean	Y	382	-0.366345623112565
28	WALKING	freq	NA	gyroscope	NA	NA	mean	Z	382	-0.276090386677277
28	WALKING	freq	NA	gyroscope	NA	NA	std	X	382	-0.420255962161675
28	WALKING	freq	NA	gyroscope	NA	NA	std	Y	382	-0.336309917134817
28	WALKING	freq	NA	gyroscope	NA	NA	std	Z	382	-0.385288436212042
28	WALKING	freq	NA	gyroscope	NA	magnitude	mean	NA	382	-0.34051723658822
28	WALKING	freq	NA	gyroscope	NA	magnitude	std	NA	382	-0.41001385495
28	WALKING	freq	NA	gyroscope	jerk	magnitude	mean	NA	382	-0.455558463620942
28	WALKING	freq	NA	gyroscope	jerk	magnitude	std	NA	382	-0.417468732817278
28	WALKING	freq	body	accelerometer	NA	NA	mean	X	382	-0.295323195568586
28	WALKING	freq	body	accelerometer	NA	NA	mean	Y	382	-0.0436982938321204
28	WALKING	freq	body	accelerometer	NA	NA	mean	Z	382	-0.268877257129843
28	WALKING	freq	body	accelerometer	NA	NA	std	X	382	-0.295807230178534
28	WALKING	freq	body	accelerometer	NA	NA	std	Y	382	-0.0842380753431937
28	WALKING	freq	body	accelerometer	NA	NA	std	Z	382	-0.241356889476702
28	WALKING	freq	body	accelerometer	NA	magnitude	mean	NA	382	-0.258301538091806
28	WALKING	freq	body	accelerometer	NA	magnitude	std	NA	382	-0.474784425955497
28	WALKING	freq	body	accelerometer	jerk	NA	mean	X	382	-0.288921378971623
28	WALKING	freq	body	accelerometer	jerk	NA	mean	Y	382	-0.169936600392147
28	WALKING	freq	body	accelerometer	jerk	NA	mean	Z	382	-0.359058239505236
28	WALKING	freq	body	accelerometer	jerk	NA	std	X	382	-0.244503920535864
28	WALKING	freq	body	accelerometer	jerk	NA	std	Y	382	-0.0980224017669424
28	WALKING	freq	body	accelerometer	jerk	NA	std	Z	382	-0.386997492651283
28	WALKING	freq	body	accelerometer	jerk	magnitude	mean	NA	382	-0.192908613512094
28	WALKING	freq	body	accelerometer	jerk	magnitude	std	NA	382	-0.156850201019372
29	WALKING	time	NA	gyroscope	NA	NA	mean	X	344	-0.0535918031084593
29	WALKING	time	NA	gyroscope	NA	NA	mean	Y	344	-0.0546078477324709
29	WALKING	time	NA	gyroscope	NA	NA	mean	Z	344	0.0942470354055232
29	WALKING	time	NA	gyroscope	NA	NA	std	X	344	-0.523388681133721
29	WALKING	time	NA	gyroscope	NA	NA	std	Y	344	-0.393575944820349
29	WALKING	time	NA	gyroscope	NA	NA	std	Z	344	-0.371031290137791
29	WALKING	time	NA	gyroscope	NA	magnitude	mean	NA	344	-0.320412338607878
29	WALKING	time	NA	gyroscope	NA	magnitude	std	NA	344	-0.443677443093023
29	WALKING	time	NA	gyroscope	jerk	NA	mean	X	344	-0.0933757737278692
29	WALKING	time	NA	gyroscope	jerk	NA	mean	Y	344	-0.0510082000726744
29	WALKING	time	NA	gyroscope	jerk	NA	mean	Z	344	-0.0530617063061628
29	WALKING	time	NA	gyroscope	jerk	NA	std	X	344	-0.44472277880814
29	WALKING	time	NA	gyroscope	jerk	NA	std	Y	344	-0.63027711752907
29	WALKING	time	NA	gyroscope	jerk	NA	std	Z	344	-0.486431033982558
29	WALKING	time	NA	gyroscope	jerk	magnitude	mean	NA	344	-0.551233811773256
29	WALKING	time	NA	gyroscope	jerk	magnitude	std	NA	344	-0.605944849767442
29	WALKING	time	body	accelerometer	NA	NA	mean	X	344	0.276850209796512
29	WALKING	time	body	accelerometer	NA	NA	mean	Y	344	-0.0167040005377759
29	WALKING	time	body	accelerometer	NA	NA	mean	Z	344	-0.106217047461337
29	WALKING	time	body	accelerometer	NA	NA	std	X	344	-0.340817958348837
29	WALKING	time	body	accelerometer	NA	NA	std	Y	344	-0.123005873487529
29	WALKING	time	body	accelerometer	NA	NA	std	Z	344	-0.325526249947674
29	WALKING	time	body	accelerometer	NA	magnitude	mean	NA	344	-0.220550784581105
29	WALKING	time	body	accelerometer	NA	magnitude	std	NA	344	-0.396592494593023
29	WALKING	time	body	accelerometer	jerk	NA	mean	X	344	0.0736402475547965
29	WALKING	time	body	accelerometer	jerk	NA	mean	Y	344	0.0131799975988372
29	WALKING	time	body	accelerometer	jerk	NA	mean	Z	344	-0.00394046694825581
29	WALKING	time	body	accelerometer	jerk	NA	std	X	344	-0.30553778158343
29	WALKING	time	body	accelerometer	jerk	NA	std	Y	344	-0.155697640726831
29	WALKING	time	body	accelerometer	jerk	NA	std	Z	344	-0.544053802005814
29	WALKING	time	body	accelerometer	jerk	magnitude	mean	NA	344	-0.296875583494186
29	WALKING	time	body	accelerometer	jerk	magnitude	std	NA	344	-0.272671601263081
29	WALKING	time	gravity	accelerometer	NA	NA	mean	X	344	0.948710173284884
29	WALKING	time	gravity	accelerometer	NA	NA	mean	Y	344	-0.189856020915698
29	WALKING	time	gravity	accelerometer	NA	NA	mean	Z	344	0.00917199147584302
29	WALKING	time	gravity	accelerometer	NA	NA	std	X	344	-0.978598339389535
29	WALKING	time	gravity	accelerometer	NA	NA	std	Y	344	-0.971348599389535
29	WALKING	time	gravity	accelerometer	NA	NA	std	Z	344	-0.954570040639535
29	WALKING	time	gravity	accelerometer	NA	magnitude	mean	NA	344	-0.220550784581105
29	WALKING	time	gravity	accelerometer	NA	magnitude	std	NA	344	-0.396592494593023
29	WALKING	freq	NA	gyroscope	NA	NA	mean	X	344	-0.413292487296512
29	WALKING	freq	NA	gyroscope	NA	NA	mean	Y	344	-0.464192241112238
29	WALKING	freq	NA	gyroscope	NA	NA	mean	Z	344	-0.366737090468023
29	WALKING	freq	NA	gyroscope	NA	NA	std	X	344	-0.560575592790698
29	WALKING	freq	NA	gyroscope	NA	NA	std	Y	344	-0.360625525591279
29	WALKING	freq	NA	gyroscope	NA	NA	std	Z	344	-0.431878949354651
29	WALKING	freq	NA	gyroscope	NA	magnitude	mean	NA	344	-0.489496301630814
29	WALKING	freq	NA	gyroscope	NA	magnitude	std	NA	344	-0.509919989854651
29	WALKING	freq	NA	gyroscope	jerk	magnitude	mean	NA	344	-0.615304079244186
29	WALKING	freq	NA	gyroscope	jerk	magnitude	std	NA	344	-0.622241370116279
29	WALKING	freq	body	accelerometer	NA	NA	mean	X	344	-0.311662500303343
29	WALKING	freq	body	accelerometer	NA	NA	mean	Y	344	-0.113546653939535
29	WALKING	freq	body	accelerometer	NA	NA	mean	Z	344	-0.390551181889535
29	WALKING	freq	body	accelerometer	NA	NA	std	X	344	-0.35355421506686
29	WALKING	freq	body	accelerometer	NA	NA	std	Y	344	-0.185311209139855
29	WALKING	freq	body	accelerometer	NA	NA	std	Z	344	-0.344798380343023
29	WALKING	freq	body	accelerometer	NA	magnitude	mean	NA	344	-0.340152404514535
29	WALKING	freq	body	accelerometer	NA	magnitude	std	NA	344	-0.526340933226744
29	WALKING	freq	body	accelerometer	jerk	NA	mean	X	344	-0.330992182764535
29	WALKING	freq	body	accelerometer	jerk	NA	mean	Y	344	-0.20808437129564
29	WALKING	freq	body	accelerometer	jerk	NA	mean	Z	344	-0.505466552296512
29	WALKING	freq	body	accelerometer	jerk	NA	std	X	344	-0.342321866296512
29	WALKING	freq	body	accelerometer	jerk	NA	std	Y	344	-0.156841944414244
29	WALKING	freq	body	accelerometer	jerk	NA	std	Z	344	-0.581641125406977
29	WALKING	freq	body	accelerometer	jerk	magnitude	mean	NA	344	-0.263156465508721
29	WALKING	freq	body	accelerometer	jerk	magnitude	std	NA	344	-0.290735350672965
30	WALKING	time	NA	gyroscope	NA	NA	mean	X	380	-0.0436239751371053
30	WALKING	time	NA	gyroscope	NA	NA	mean	Y	380	-0.06597578916635
30	WALKING	time	NA	gyroscope	NA	NA	mean	Z	380	0.094794758547921
30	WALKING	time	NA	gyroscope	NA	NA	std	X	380	-0.478285076942105
30	WALKING	time	NA	gyroscope	NA	NA	std	Y	380	-0.342664969129474
30	WALKING	time	NA	gyroscope	NA	NA	std	Z	380	-0.324993943326316
30	WALKING	time	NA	gyroscope	NA	magnitude	mean	NA	380	-0.271530354383684
30	WALKING	time	NA	gyroscope	NA	magnitude	std	NA	380	-0.399914486049737
30	WALKING	time	NA	gyroscope	jerk	NA	mean	X	380	-0.0850612970689474
30	WALKING	time	NA	gyroscope	jerk	NA	mean	Y	380	-0.0443061057502632
30	WALKING	time	NA	gyroscope	jerk	NA	mean	Z	380	-0.0588773152118158
30	WALKING	time	NA	gyroscope	jerk	NA	std	X	380	-0.404421016076316
30	WALKING	time	NA	gyroscope	jerk	NA	std	Y	380	-0.480839005476316
30	WALKING	time	NA	gyroscope	jerk	NA	std	Z	380	-0.441799923341053
30	WALKING	time	NA	gyroscope	jerk	magnitude	mean	NA	380	-0.447529752297368
30	WALKING	time	NA	gyroscope	jerk	magnitude	std	NA	380	-0.490191831126842
30	WALKING	time	body	accelerometer	NA	NA	mean	X	380	0.276335891973684
30	WALKING	time	body	accelerometer	NA	NA	mean	Y	380	-0.0187009090478395
30	WALKING	time	body	accelerometer	NA	NA	mean	Z	380	-0.109074582863158
30	WALKING	time	body	accelerometer	NA	NA	std	X	380	-0.285098774002105
30	WALKING	time	body	accelerometer	NA	NA	std	Y	380	-0.0165956668144737
30	WALKING	time	body	accelerometer	NA	NA	std	Z	380	-0.29320031125121
30	WALKING	time	body	accelerometer	NA	magnitude	mean	NA	380	-0.1500755222619
30	WALKING	time	body	accelerometer	NA	magnitude	std	NA	380	-0.319074724948947
30	WALKING	time	body	accelerometer	jerk	NA	mean	X	380	0.0747913508313947
30	WALKING	time	body	accelerometer	jerk	NA	mean	Y	380	0.0106458018341316
30	WALKING	time	body	accelerometer	jerk	NA	mean	Z	380	0.00097769008263158
